"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_12mon","WAB_30min_12mon","branch_angle","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_C33_687",2,687,9,47,"test"," (Operator: lizbethpino, Time: )","C33","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,5,NA,31.33038217,NA,20,48.9010989,4,100,48.9010989010989,15.320901171044,17.8,NA,5,1,NA,27,8,4,4,210,10,4,3,1,2,3,4300,375,NA,4,1,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_C39_630",2,630,7,54,"test"," (Operator: lizbethpino, Time: )","C39","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,4,NA,34.21198553,NA,25,36.12637363,4,100,36.1263736263736,12.3595497175687,13.15,NA,5,1,NA,16,8,4,2,200,50,4,3,1,3,3,4925,503,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_C413_608",2,608,6,33,"test"," (Operator: lizbethpino, Time: )","C413","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,31.48835133,NA,175,20.6043956,4,100,20.6043956043956,6.48798447733517,7.5,NA,3,1,NA,10,4,4,4,230,30,4,3,1,3,2,4975,438,NA,4,2,3,4,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CG1141-1_538",2,538,4,39,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,35.03489419,NA,165,24.17582418,4,100,24.1758241758242,8.46997441956044,8.8,NA,5,1,NA,9,8,4,2,165,30,4,3,1,4,1,4600,489,NA,4,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CG1141-1_756",2,756,11,52,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,35.4234276,NA,190,29.94505495,4,100,29.9450549450549,10.6075648582418,10.9,NA,5,1,NA,12,6,4,2,190,60,4,3,1,3,1,4600,498,NA,4,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM2766-5_471",2,471,2,42,"test"," (Operator: lizbethpino, Time: )","CM2766-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,3,NA,31.92246008,NA,105,41.48351648,4,100,41.4835164835165,13.2425589892308,15.1,NA,5,1,NA,18,6,4,2,190,10,4,3,2,3,2,4750,429,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM4919-1_443",2,443,1,59,"test"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.36152552,NA,220,36.26373626,4,100,36.2637362637363,12.4607729907692,13.2,NA,4,1,NA,13,8,4,2,220,60,4,3,1,3,2,3975,409,NA,4,1,3,1,4
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM4919-1_491",2,491,3,43,"test"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,37.8626446,NA,180,13.32417582,4,100,13.3241758241758,5.04488533818681,4.85,NA,4,1,NA,10,6,4,3,180,60,4,3,1,3,2,2850,343,NA,4,1,3,1,4
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM4919-1_712",2,712,10,57,"test"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.6534194,NA,185,25.68681319,4,100,25.6868131868132,8.90135910412088,9.35,NA,5,1,NA,13,8,4,1,185,60,4,3,1,3,2,4800,501,NA,4,1,3,1,4
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM4919-1_723",2,723,10,46,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,36.65543953,NA,195,30.76923077,4,100,30.7692307692308,11.2785967784615,11.2,NA,5,1,NA,17,8,4,1,195,60,4,3,1,3,2,4650,532,NA,4,1,3,1,4
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM4919-1_793",2,793,12,40,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,35.63093995,NA,160,23.07692308,4,100,23.0769230769231,8.22252460384615,8.4,NA,3,1,NA,14,8,4,3,160,60,4,3,1,4,1,4300,470,NA,4,1,3,1,4
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM4919-1_828",2,828,13,60,"test"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.16155184,NA,190,34.89010989,4,100,34.8901098901099,11.9190029771429,12.7,NA,5,1,NA,22,8,4,1,190,60,4,3,1,3,2,4800,489,NA,4,1,3,1,4
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153A-2_679",2,679,9,39,"test"," (Operator: lizbethpino, Time: )","CM6153A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,38.55456476,NA,100,33.51648352,4,100,33.5164835164835,12.9221343426374,12.2,NA,5,1,NA,23,6,4,3,210,20,4,3,1,3,2,4300,532,NA,4,1,2,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153A-3_780",2,780,12,53,"test"," (Operator: lizbethpino, Time: )","CM6153A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,35.8189693,NA,105,36.4010989,4,100,36.4010989010989,13.0384984402473,13.25,NA,5,1,NA,25,8,4,4,260,10,4,3,1,3,1,4100,452,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153A-4_809",2,809,13,41,"test"," (Operator: lizbethpino, Time: )","CM6153A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,3,NA,37.27063645,NA,140,23.35164835,4,100,23.3516483516484,8.70330796222527,8.5,NA,5,1,NA,9,10,4,2,240,20,4,3,1,3,1,3525,414,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153A-5_649",2,649,8,56,"test"," (Operator: lizbethpino, Time: )","CM6153A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,34.37836812,NA,140,27.74725275,4,100,27.7472527472528,9.53905269263736,10.1,NA,5,1,NA,11,8,4,3,260,30,4,3,2,3,1,4700,484,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153B-10_499",2,499,3,51,"test"," (Operator: lizbethpino, Time: )","CM6153B-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,36.84408486,NA,160,26.51098901,4,100,26.510989010989,9.76773128843407,9.65,NA,5,1,NA,15,10,4,1,260,10,4,3,1,3,1,3650,421,NA,4,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153B-11_636",2,636,7,60,"test"," (Operator: lizbethpino, Time: )","CM6153B-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,35.86774061,NA,220,26.78571429,4,100,26.7857142857143,9.60743052053571,9.75,NA,5,1,NA,13,6,4,3,220,50,4,3,1,3,1,4100,453,NA,4,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153B-6_632",2,632,7,56,"test"," (Operator: lizbethpino, Time: )","CM6153B-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,4,NA,37.30353535,NA,110,24.86263736,4,100,24.8626373626374,9.27464271751374,9.05,NA,5,1,NA,8,6,4,2,260,20,4,3,1,3,2,4600,541,NA,4,2,2,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153B-7_757",2,757,11,53,"test"," (Operator: lizbethpino, Time: )","CM6153B-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,36.41017274,NA,115,45.6043956,4,100,45.6043956043956,16.6046392165934,16.6,NA,5,1,NA,18,8,4,4,220,20,4,3,1,2,2,4700,532,NA,4,2,2,3,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CM6153B-8_453",2,453,2,60,"test"," (Operator: lizbethpino, Time: )","CM6153B-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,4,NA,33.79444444,NA,120,36.53846154,4,100,36.5384615384615,12.3479700838462,13.3,NA,5,2,NA,20,10,4,3,300,15,4,2,2,3,2,4150,415,NA,4,2,3,4,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_COL1505_790",2,790,12,43,"test"," (Operator: lizbethpino, Time: )","COL1505","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,34.3413945,NA,70,17.30769231,4,100,17.3076923076923,5.94370289423077,6.3,NA,3,1,NA,9,6,4,3,150,30,4,2,1,4,1,4300,442,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_COL1722_641",2,641,8,64,"test"," (Operator: lizbethpino, Time: )","COL1722","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,5,NA,32.53356315,NA,85,30.76923077,4,100,30.7692307692308,10.0103271230769,11.2,NA,5,1,NA,17,10,4,4,260,30,4,3,1,3,2,4000,374,NA,4,3,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_COL2215_788",2,788,12,45,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,32.63667699,NA,80,7.82967033,4,100,7.82967032967033,2.55534421487637,2.85,NA,5,1,NA,7,6,4,3,170,20,3,3,1,4,2,2850,268,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CR138_764",2,764,11,60,"test"," (Operator: lizbethpino, Time: )","CR138","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,34.85917559,NA,105,14.6978022,4,100,14.6978021978022,5.12353267600275,5.35,NA,5,1,NA,5,6,4,3,220,20,4,3,1,3,2,2400,253,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_CUB46_667",2,667,8,38,"test"," (Operator: lizbethpino, Time: )","CUB46","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,1,NA,34.19614506,NA,50,20.19230769,4,100,20.1923076923077,6.90499082942308,7.35,NA,2,1,NA,6,2,4,4,105,30,4,1,2,3,2,3900,398,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM10054B-1_802",2,802,13,34,"test"," (Operator: lizbethpino, Time: )","GM10054B-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,5,NA,34.71872536,NA,30,12.08791209,4,25,12.0879120879121,4.19676899956044,4.4,NA,5,2,NA,4,6,4,4,260,20,1,3,1,3,3,4250,445,NA,1,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM10055B-1_772",2,772,12,61,"test"," (Operator: lizbethpino, Time: )","GM10055B-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,4,NA,30.67578445,NA,25,42.85714286,4,100,42.8571428571429,13.1467647642857,15.6,NA,5,2,NA,18,4,4,4,200,10,4,3,1,3,3,4800,402,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM11129-11_783",2,783,12,50,"test"," (Operator: lizbethpino, Time: )","GM11129-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,2,NA,26.74266212,NA,55,18.95604396,4,100,18.956043956044,5.06935078648352,6.9,NA,5,1,NA,14,6,4,3,200,5,4,3,1,3,2,5000,312,NA,4,1,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM11129-27_468",2,468,2,45,"test"," (Operator: lizbethpino, Time: )","GM11129-27","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,33.23797468,NA,65,27.06043956,4,100,27.0604395604396,8.99434204939561,9.85,NA,4,1,NA,16,6,4,3,200,30,4,3,1,3,2,3500,340,NA,4,1,2,2,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM11129-35_750",2,750,11,46,"test"," (Operator: lizbethpino, Time: )","GM11129-35","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,32.19509335,NA,70,36.81318681,4,100,36.8131868131868,11.8520398596154,13.4,NA,5,1,NA,20,6,4,3,240,30,4,3,1,3,3,4600,422,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM11194-2_422",2,422,1,38,"test"," (Operator: lizbethpino, Time: )","GM11194-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,3,NA,32.2630123,NA,90,24.17582418,4,100,24.1758241758242,7.79984912747253,8.8,NA,5,1,NA,12,8,4,2,210,20,4,3,1,3,2,4300,396,NA,4,1,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13150A-1_482",2,482,3,34,"test"," (Operator: lizbethpino, Time: )","GM13150A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,85,2,NA,34.66417866,NA,155,17.85714286,4,50,17.8571428571429,6.19003190357143,6.5,NA,3,1,NA,8,8,4,3,260,30,3,3,2,3,1,3725,389,NA,2,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13165A-1_467",2,467,2,46,"test"," (Operator: lizbethpino, Time: )","GM13165A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,33.4673154,NA,118,34.2032967,4,100,34.2032967032967,11.4469251848901,12.45,NA,4,1,NA,17,8,4,2,220,30,2,3,1,3,1,3875,381,NA,4,1,3,2,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13172A-1_705",2,705,10,64,"test"," (Operator: lizbethpino, Time: )","GM13172A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,4,NA,31.48070175,NA,120,39.28571429,4,100,39.2857142857143,12.3674185446429,14.3,NA,4,1,NA,20,8,4,4,240,30,4,3,1,2,2,4500,396,NA,4,1,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13172A-2_816",2,816,13,48,"test"," (Operator: lizbethpino, Time: )","GM13172A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,5,NA,35.09169423,NA,180,41.48351648,4,100,41.4835164835165,14.5572687602473,15.1,NA,5,1,NA,22,10,4,2,360,50,4,3,1,3,2,4400,469,NA,4,1,3,2,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13172A-3_562",2,562,5,50,"test"," (Operator: lizbethpino, Time: )","GM13172A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,4,NA,32.8123118,NA,90,36.4010989,4,100,36.4010989010989,11.9440420700549,13.25,NA,5,1,NA,17,10,4,3,260,10,4,3,1,2,2,4550,432,NA,4,2,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13172A-4_488",2,488,3,40,"test"," (Operator: lizbethpino, Time: )","GM13172A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,29.07238593,NA,120,36.12637363,4,100,36.1263736263736,10.5027987631731,13.15,NA,5,2,NA,21,6,4,2,300,10,4,3,1,3,2,4550,342,NA,4,2,2,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-10_617",2,617,7,41,"test"," (Operator: lizbethpino, Time: )","GM13192A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,70,1,NA,31.81309859,NA,180,6.181318681,4,50,6.18131868131868,1.96646900625,2.25,NA,1,1,NA,3,3,4,5,205,5,2,3,1,3,2,1950,175,NA,2,1,3,3,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-11_634",2,634,7,58,"test"," (Operator: lizbethpino, Time: )","GM13192A-11","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,32.46137147,NA,210,37.08791209,4,100,37.0879120879121,12.0392449133242,13.5,NA,5,1,NA,23,12,4,1,210,40,4,3,1,1,2,4800,447,NA,4,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-12_459",2,459,2,54,"test"," (Operator: lizbethpino, Time: )","GM13192A-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,2,NA,31.58149403,NA,145,58.51648352,4,100,58.5164835164835,18.4803797483242,21.3,NA,5,1,NA,30,10,4,3,230,30,4,3,1,2,3,3400,301,NA,4,2,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-1_805",2,805,13,37,"test"," (Operator: lizbethpino, Time: )","GM13192A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,80,3,NA,30.80237986,NA,120,45.46703297,4,100,45.467032967033,14.0049282055769,16.55,NA,5,1,NA,20,8,4,3,240,20,4,3,1,3,3,4750,401,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-3_640",2,640,7,64,"test"," (Operator: lizbethpino, Time: )","GM13192A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,34.69407287,NA,145,26.78571429,4,100,26.7857142857143,9.29305523303571,9.75,NA,2,1,NA,19,3,4,5,145,20,4,3,1,3,2,4475,468,NA,4,2,3,5,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-5_553",2,553,5,41,"test"," (Operator: lizbethpino, Time: )","GM13192A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,2,NA,30.08868117,NA,145,4.395604396,4,50,4.3956043956044,1.32257939208791,1.6,NA,3,1,NA,3,6,4,4,200,10,2,1,1,4,1,1600,129,NA,2,NA,3,1,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-6_604",2,604,6,37,"test"," (Operator: lizbethpino, Time: )","GM13192A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,60,1,NA,33.58901869,NA,110,27.60989011,4,100,27.6098901098901,9.27389114929945,10.05,NA,5,1,NA,18,6,4,2,210,30,4,3,1,3,2,4275,423,NA,4,2,2,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-7_544",2,544,4,33,"test"," (Operator: lizbethpino, Time: )","GM13192A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,3,NA,36.03350607,NA,90,23.62637363,4,100,23.6263736263736,8.51341077478022,8.6,NA,5,1,NA,8,8,4,2,220,10,4,3,2,3,2,3800,423,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13192A-8_445",2,445,1,61,"test"," (Operator: lizbethpino, Time: )","GM13192A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,29.04189189,NA,195,10.57692308,4,100,10.5769230769231,3.07173856528846,3.85,NA,3,1,NA,4,6,4,4,195,60,4,3,1,4,1,2400,180,NA,4,2,3,1,1
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13195A-1_432",2,432,1,48,"test"," (Operator: lizbethpino, Time: )","GM13195A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,0,0,NA,30.89805195,NA,250,24.03846154,4,100,24.0384615384615,7.42741633413462,8.75,NA,5,1,NA,10,10,4,2,250,40,4,3,1,4,1,3450,293,NA,4,1,2,4,2
2021,"202177DVGST_momi","202177DVGST_momi",1.3,2.8,"2021-July-03","2022-March-30","Momil. Cordoba, Colombia",NA,"202177DVGST_momi_rep2_GM13195A-2_681",2,681,9,41,"test"," (Operator: lizbethpino, Time: )","GM13195A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,90,4,NA,32.83378445,NA,110,18.13186813,4,100,18.1318681318681,5.95337849917583,6.6,NA,5,1,NA,7,10,4,4,260,40,4,3,1,3,2,4450,423,NA,4,2,3,1,1
